Order Date,Region,Category,Sales,Profit
2021-02-21,West,Technology,1631.91,-135.68
2021-06-02,West,Furniture,1020.12,21.91
2022-06-28,West,Technology,810.22,137.4
2022-07-21,Central,Furniture,1832.59,-73.78
2022-09-14,South,Office Supplies,477.09,-5.31
2021-11-10,West,Office Supplies,528.8,133.07
2023-03-18,South,Furniture,736.01,124.92
2023-04-28,Central,Furniture,1721.74,171.43
2021-04-07,East,Technology,1878.8,-29.39
2023-05-31,Central,Furniture,455.73,16.66
2023-04-09,West,Office Supplies,1730.46,224.5
2021-05-17,East,Furniture,531.24,-20.12
2023-10-27,Central,Furniture,1941.87,180.01
2023-10-08,Central,Furniture,1202.87,76.49
2021-04-19,South,Technology,34.03,3.09
2022-07-01,Central,Furniture,87.58,-5.06
2023-11-29,East,Technology,312.02,-17.91
2022-10-24,Central,Technology,391.39,111.8
2022-03-01,West,Furniture,1539.89,449.26
2022-09-22,South,Technology,461.08,32.49
2021-09-18,East,Furniture,1938.9,418.02
2021-03-28,East,Office Supplies,1279.5,207.68
2022-04-10,Central,Office Supplies,1391.18,-74.06
2021-03-17,West,Technology,451.28,8.43
2022-04-16,South,Office Supplies,1787.56,45.51
2022-02-18,East,Furniture,1342.27,185.65
2023-04-05,South,Technology,1731.52,228.54
2023-06-14,Central,Furniture,1913.83,515.59
2022-12-27,West,Technology,268.77,58.06
2022-04-02,Central,Technology,211.24,51.28
2022-10-15,South,Technology,1610.75,413.14
2022-11-03,Central,Technology,1734.93,382.57
2022-05-10,South,Office Supplies,1175.85,38.98
2023-12-05,East,Office Supplies,744.68,-10.42
2022-08-20,East,Office Supplies,1312.21,168.89
2022-03-26,Central,Technology,625.21,109.93
2022-04-30,East,Office Supplies,492.0,26.88
2022-10-08,South,Technology,986.53,236.11
2022-09-12,East,Office Supplies,447.98,127.33
2023-11-08,West,Technology,977.73,124.91
2022-10-24,West,Office Supplies,1914.08,158.17
2023-01-28,Central,Office Supplies,1682.77,399.08
2021-10-16,Central,Office Supplies,1884.43,-170.15
2022-12-22,Central,Technology,1616.53,-78.23
2022-09-30,Central,Technology,722.41,172.12
2021-08-23,South,Office Supplies,1627.85,313.87
2022-02-20,South,Technology,1847.37,122.77
2023-07-27,West,Furniture,1895.13,484.28
2022-05-14,South,Office Supplies,1372.73,55.71
2023-09-01,East,Office Supplies,438.51,67.33
2022-09-26,West,Furniture,98.66,15.17
2023-10-17,Central,Technology,311.46,-8.18
2021-04-25,Central,Technology,1931.78,26.93
2023-07-21,South,Technology,934.95,249.07
2022-11-05,West,Office Supplies,1712.87,-45.62
2023-11-01,South,Office Supplies,940.79,-28.76
2021-07-25,South,Office Supplies,1328.42,122.01
2021-09-04,South,Office Supplies,67.8,-4.28
2023-01-28,West,Office Supplies,514.73,132.72
2021-05-27,Central,Technology,883.81,-52.98
2021-04-28,East,Furniture,1268.65,186.01
2022-02-16,Central,Technology,359.61,12.91
2021-12-29,West,Technology,1533.81,340.06
2021-05-17,Central,Office Supplies,741.52,100.79
2023-08-16,Central,Furniture,1638.52,90.65
2021-01-19,East,Furniture,213.98,62.81
2021-07-14,Central,Technology,1365.92,-100.41
2021-11-26,Central,Furniture,600.79,78.77
2021-06-24,Central,Technology,1594.86,471.8
2023-09-29,South,Technology,816.3,143.98
2022-03-25,West,Technology,1337.39,262.01
2023-08-04,West,Technology,1869.92,-162.99
2021-05-21,East,Office Supplies,60.84,-5.56
2023-01-28,South,Furniture,42.01,-3.59
2023-07-19,South,Office Supplies,1545.15,458.43
2021-04-03,Central,Office Supplies,1299.86,379.31
2021-08-27,West,Office Supplies,600.1,20.29
2021-07-24,East,Technology,998.91,16.37
2022-07-14,South,Technology,103.03,-4.29
2021-09-02,Central,Office Supplies,401.04,12.7
2023-04-12,East,Office Supplies,860.5,41.36
2023-07-14,South,Furniture,1671.41,333.13
2021-10-22,East,Office Supplies,969.74,239.06
2022-10-02,South,Technology,1181.0,234.66
2023-05-06,East,Office Supplies,1750.03,277.54
2021-01-17,South,Furniture,631.46,130.31
2021-03-12,South,Furniture,1407.38,275.0
2021-11-01,East,Office Supplies,1726.1,155.87
2023-10-28,South,Furniture,421.18,14.46
2023-03-28,South,Furniture,725.83,9.52
2023-04-01,South,Technology,1960.02,336.62
2021-07-12,East,Furniture,1966.77,558.02
2022-06-13,East,Furniture,462.0,61.18
2021-06-20,South,Office Supplies,151.56,40.17
2021-09-08,South,Technology,556.42,-52.47
2022-06-25,East,Furniture,807.51,175.87
2022-02-20,Central,Office Supplies,893.19,215.65
2023-03-05,South,Office Supplies,1245.24,189.77
2021-01-25,Central,Office Supplies,1801.02,492.8
2022-10-30,East,Office Supplies,674.09,91.65
2022-09-24,South,Office Supplies,1702.97,-6.45
2022-05-20,Central,Office Supplies,205.09,-2.81
2021-12-02,East,Furniture,102.91,12.59
2022-03-01,Central,Technology,1018.01,267.32
2022-05-14,West,Technology,138.13,-9.81
2023-08-05,East,Office Supplies,797.13,113.0
2022-09-22,West,Office Supplies,1795.62,373.35
2022-12-19,East,Technology,498.14,-26.82
2021-12-05,East,Furniture,1417.83,-75.56
2022-10-21,South,Office Supplies,618.68,28.74
2023-08-20,West,Technology,108.94,1.04
2022-03-05,West,Technology,1122.25,-23.2
2023-06-18,West,Office Supplies,1673.01,-34.33
2021-05-19,East,Technology,830.75,-39.65
2023-07-31,West,Furniture,1242.24,179.31
2022-06-26,West,Technology,1802.05,315.81
2021-02-26,South,Office Supplies,1583.6,286.91
2022-10-20,Central,Office Supplies,403.88,45.61
2022-03-11,Central,Technology,1472.1,413.9
2022-01-19,West,Technology,1013.75,255.68
2022-07-14,West,Office Supplies,1497.01,423.73
2021-07-13,West,Furniture,999.14,55.47
2022-06-18,West,Technology,273.36,68.64
2022-06-02,Central,Furniture,1148.42,235.6
2022-12-17,South,Furniture,994.43,35.79
2023-01-21,East,Office Supplies,1045.49,-59.97
2021-07-04,West,Office Supplies,1760.23,304.61
2021-10-19,West,Office Supplies,1791.78,-81.38
2023-01-02,Central,Furniture,918.0,16.07
2021-04-26,West,Office Supplies,922.35,92.37
2023-04-05,South,Office Supplies,1040.07,178.84
2023-12-09,South,Furniture,1048.79,283.69
2022-11-16,West,Furniture,1901.77,261.11
2021-03-23,Central,Furniture,1305.81,220.11
2023-04-14,West,Furniture,569.36,13.67
2021-11-29,West,Technology,1072.44,187.59
2022-07-11,Central,Office Supplies,1261.9,94.79
2021-12-01,South,Technology,1286.75,312.39
2022-06-16,East,Furniture,1178.8,67.17
2021-08-09,West,Furniture,371.92,32.47
2022-09-27,South,Furniture,86.51,6.32
2021-11-19,West,Furniture,688.93,154.63
2021-01-03,East,Furniture,866.49,243.9
2021-07-25,Central,Office Supplies,142.37,4.4
2021-02-09,South,Technology,1633.64,147.05
2021-02-28,East,Technology,701.27,127.89
2023-08-09,West,Office Supplies,1828.99,472.16
2022-07-28,East,Office Supplies,325.73,31.75
2022-10-06,South,Office Supplies,132.73,-7.49
2023-04-23,Central,Technology,974.99,46.28
2022-09-11,West,Technology,394.48,47.39
2021-04-06,Central,Furniture,1876.05,125.71
2023-06-17,Central,Technology,40.4,-1.03
2023-12-22,East,Technology,836.99,-71.32
2022-07-15,East,Office Supplies,1854.96,324.55
2023-06-24,South,Technology,781.15,232.08
2021-12-14,South,Furniture,204.36,54.7
2022-11-02,Central,Technology,619.73,107.4
2021-11-13,South,Office Supplies,1006.06,238.05
2022-12-20,Central,Office Supplies,386.6,0.89
2023-12-08,West,Furniture,943.79,140.6
2021-09-07,Central,Furniture,1675.96,-126.97
2021-11-10,South,Technology,1747.78,319.62
2023-03-18,South,Furniture,117.54,33.85
2022-04-30,Central,Furniture,338.59,82.72
2021-02-13,East,Office Supplies,565.07,64.29
2022-07-25,Central,Office Supplies,1197.83,258.13
2022-08-06,Central,Technology,734.77,203.94
2023-06-14,East,Technology,1691.2,-22.99
2021-08-08,West,Technology,1439.01,312.7
2023-07-14,East,Technology,218.9,1.74
2022-02-05,South,Office Supplies,1256.62,315.13
2022-12-28,East,Technology,243.76,-14.79
2023-09-18,South,Technology,524.97,-15.07
2023-06-18,South,Furniture,372.18,70.06
2023-05-08,Central,Technology,362.66,-10.91
2023-03-15,Central,Furniture,1240.46,-45.62
2022-05-05,West,Office Supplies,1135.94,138.8
2023-07-27,South,Technology,368.54,86.24
2023-04-24,Central,Furniture,1980.54,14.63
2021-09-24,South,Technology,855.24,202.23
2021-02-23,West,Furniture,212.2,47.36
2022-06-12,South,Technology,258.73,34.06
2022-09-08,West,Office Supplies,1176.11,186.56
2023-12-19,West,Office Supplies,1958.56,-164.17
2023-11-30,West,Furniture,1152.46,54.0
2023-08-13,Central,Furniture,1899.1,10.18
2022-01-21,East,Office Supplies,899.38,-35.97
2023-01-04,East,Technology,882.97,49.33
2022-12-17,Central,Furniture,1010.01,42.38
2022-10-12,South,Office Supplies,1400.9,268.35
2021-10-27,Central,Furniture,747.88,104.13
2022-01-30,South,Office Supplies,1730.49,459.0
2022-08-16,West,Office Supplies,77.98,-3.26
2022-05-29,Central,Furniture,890.73,-67.79
2022-01-31,East,Furniture,1031.76,117.46
2022-01-06,South,Office Supplies,1221.92,-121.69
2023-05-08,Central,Technology,566.62,121.87
2023-03-02,Central,Office Supplies,866.41,88.71
2022-10-20,South,Technology,979.38,93.26
2023-01-06,West,Technology,1380.08,62.1
2022-01-19,West,Technology,1551.62,77.56
2021-03-03,West,Furniture,1480.9,107.3
2022-05-20,West,Office Supplies,696.33,-65.17
2021-08-27,South,Office Supplies,1998.91,-133.09
2021-07-14,East,Technology,1700.36,173.47
2022-11-09,Central,Technology,534.85,-21.37
2021-03-02,Central,Technology,406.31,85.94
2023-09-17,West,Office Supplies,641.76,6.29
2022-11-16,South,Technology,915.64,-55.71
2021-06-05,East,Office Supplies,1704.58,-10.08
2023-07-12,East,Office Supplies,1561.16,66.88
2023-05-18,Central,Furniture,1705.47,-146.45
2023-06-22,West,Technology,558.48,-24.2
2023-09-26,Central,Technology,1195.05,35.3
2023-09-02,Central,Technology,580.83,14.05
2022-01-23,East,Furniture,235.87,51.93
2023-06-06,South,Technology,1374.71,326.22
2023-04-18,East,Office Supplies,303.14,-6.86
2021-12-06,Central,Technology,1342.04,-67.67
2021-07-23,West,Office Supplies,1302.97,200.22
2021-06-10,West,Office Supplies,1624.29,360.35
2022-01-27,South,Office Supplies,296.32,84.6
2023-02-08,South,Office Supplies,1571.29,-152.86
2022-07-29,South,Technology,1998.57,130.85
2022-06-18,Central,Furniture,1705.06,330.09
2023-12-30,Central,Furniture,1508.59,349.12
2023-06-12,South,Office Supplies,1331.09,-99.95
2022-02-09,West,Technology,855.13,147.29
2022-08-31,West,Furniture,1466.39,22.84
2023-04-08,West,Technology,1453.87,-102.01
2022-11-21,Central,Furniture,1270.37,121.5
2023-06-21,East,Office Supplies,1596.63,-58.66
2021-02-25,West,Office Supplies,908.55,176.99
2022-01-01,West,Office Supplies,260.08,51.11
2022-03-31,West,Furniture,1126.95,266.89
2021-04-14,South,Technology,544.79,27.8
2021-03-18,Central,Office Supplies,781.18,-73.96
2021-08-18,South,Technology,54.48,0.21
2021-11-27,South,Technology,777.93,67.78
2023-06-12,East,Office Supplies,1621.43,287.97
2022-11-19,South,Furniture,1094.59,57.81
2021-01-27,East,Office Supplies,39.41,4.51
2021-10-26,South,Office Supplies,950.29,104.25
2023-08-15,West,Furniture,597.07,-20.3
2023-03-10,Central,Technology,965.55,144.08
2022-04-25,South,Furniture,821.29,62.17
2022-07-27,East,Furniture,1865.32,416.28
2022-04-03,Central,Office Supplies,101.53,17.89
2021-12-31,East,Furniture,1373.5,-76.11
2023-05-09,West,Furniture,1705.03,162.84
2021-12-17,South,Furniture,1919.29,347.39
2021-09-10,Central,Technology,371.72,-24.23
2023-02-20,West,Technology,1071.98,232.62
2023-03-14,South,Office Supplies,106.31,-1.19
2023-10-09,South,Office Supplies,1008.38,102.08
2022-04-04,East,Technology,268.41,74.14
2023-07-06,East,Furniture,1679.04,215.81
2022-05-14,West,Office Supplies,245.46,17.09
2023-08-08,East,Office Supplies,1036.31,-100.81
2022-05-23,West,Furniture,1051.77,-49.05
2022-05-16,West,Furniture,1943.87,255.55
2023-03-14,West,Furniture,1316.86,128.43
2022-08-21,East,Furniture,589.92,26.86
2021-06-15,Central,Furniture,496.78,133.78
2022-04-07,West,Technology,273.93,9.04
2023-07-09,Central,Furniture,1517.9,174.35
2021-04-24,South,Office Supplies,1387.7,176.91
2023-09-19,East,Technology,1227.56,136.24
2021-07-26,East,Office Supplies,100.86,9.18
2022-05-30,Central,Furniture,1530.4,53.3
2022-12-10,South,Office Supplies,1290.94,340.17
2021-05-18,South,Furniture,1928.5,154.9
2021-12-05,West,Office Supplies,1182.66,131.72
2022-06-21,East,Office Supplies,621.82,101.1
2021-03-09,South,Furniture,775.41,-56.56
2022-01-18,South,Office Supplies,368.16,78.24
2021-01-19,West,Technology,1451.37,152.4
2022-11-14,West,Office Supplies,1421.29,231.49
2021-03-15,Central,Technology,417.29,87.13
2022-07-27,East,Technology,333.81,83.33
2023-07-28,South,Office Supplies,172.47,9.81
2023-12-08,Central,Technology,1825.71,410.0
2021-07-30,East,Technology,481.48,1.7
2023-05-05,Central,Office Supplies,701.44,115.13
2022-10-13,East,Furniture,575.4,-33.9
2023-09-21,East,Furniture,838.98,-77.18
2022-11-26,South,Technology,1433.82,-88.46
2022-06-24,East,Technology,1743.78,48.4
2023-06-20,West,Furniture,381.55,-33.41
2023-02-19,South,Technology,1379.1,209.89
2021-06-19,West,Furniture,718.07,19.11
2023-11-04,Central,Office Supplies,1961.44,381.6
2021-10-15,Central,Technology,611.86,-49.95
2021-07-08,East,Office Supplies,34.24,-0.46
2023-07-03,East,Furniture,1040.97,65.79
2022-11-25,West,Furniture,318.45,16.9
2023-06-07,West,Office Supplies,108.1,-5.15
2022-04-16,West,Technology,1402.57,417.48
2021-10-04,Central,Office Supplies,1469.87,20.25
2023-07-29,West,Office Supplies,932.18,175.63
2022-07-25,South,Technology,1360.23,-16.31
2023-05-07,South,Furniture,1085.71,272.67
2023-09-28,Central,Office Supplies,1267.01,69.82
2022-04-03,West,Office Supplies,1201.47,312.82
2023-07-07,West,Furniture,1338.33,49.16
2023-04-13,East,Office Supplies,415.27,-40.09
2023-12-24,South,Furniture,552.04,58.96
2023-04-19,Central,Technology,891.13,97.95
2021-07-12,West,Furniture,903.33,-47.03
2022-09-08,East,Furniture,1553.34,-9.34
2022-02-10,Central,Office Supplies,747.44,159.5
2023-08-01,Central,Furniture,341.76,-29.15
2022-12-22,South,Furniture,517.9,49.62
2021-04-03,West,Office Supplies,445.17,49.93
2022-03-06,Central,Furniture,1468.69,257.73
2022-10-16,East,Office Supplies,951.27,-80.87
2022-03-10,East,Technology,1423.09,191.06
2022-01-10,Central,Furniture,844.11,-83.36
2023-12-19,East,Technology,1781.68,10.82
2023-12-03,Central,Furniture,1967.37,196.49
2021-07-26,East,Furniture,1346.29,356.11
2023-02-19,Central,Technology,1730.35,-85.42
2022-06-16,Central,Technology,1025.71,-33.11
2021-06-15,Central,Office Supplies,1870.55,313.69
2022-10-05,East,Office Supplies,1666.54,83.23
2021-03-31,Central,Technology,1983.72,296.31
2021-01-13,South,Furniture,1253.73,374.84
2023-08-31,Central,Office Supplies,1562.83,460.64
2023-03-16,West,Furniture,1094.88,45.42
2023-08-03,West,Office Supplies,533.06,54.14
2023-01-12,South,Office Supplies,722.42,189.18
2023-05-26,Central,Office Supplies,1790.13,-113.02
2022-10-22,West,Technology,130.78,10.58
2023-10-29,Central,Furniture,1191.13,60.78
2023-11-19,West,Technology,757.52,13.6
2021-10-23,East,Office Supplies,785.65,233.87
2023-09-13,East,Technology,1771.45,342.63
2023-07-15,South,Technology,1710.57,94.93
2022-10-02,South,Technology,1205.71,279.25
2021-12-06,Central,Furniture,560.38,53.72
2022-09-20,South,Technology,961.4,239.51
2022-03-15,Central,Technology,828.42,5.43
2023-07-31,East,Technology,720.16,-7.6
2023-04-10,East,Technology,223.52,-0.24
2022-06-03,West,Technology,1095.37,126.4
2023-09-03,Central,Technology,617.63,10.21
2023-12-05,East,Technology,1328.4,-54.67
2023-08-13,East,Office Supplies,652.02,194.2
2023-08-10,Central,Technology,873.7,227.31
2023-08-02,West,Technology,123.67,19.05
2021-06-04,West,Furniture,1985.23,509.44
2021-03-29,West,Office Supplies,1025.07,281.06
2023-07-20,West,Technology,67.99,11.59
2021-06-28,East,Furniture,1091.64,117.32
2021-07-31,Central,Technology,1743.3,440.71
2022-04-10,Central,Technology,1549.65,196.99
2022-09-23,East,Technology,1407.8,-69.38
2023-04-05,East,Technology,296.14,13.84
2022-08-30,East,Technology,1322.32,103.63
2023-06-04,South,Furniture,1537.27,421.44
2022-01-01,Central,Technology,1153.39,188.78
2021-10-03,Central,Furniture,1787.64,447.11
2022-01-15,Central,Technology,568.44,115.41
2023-08-03,West,Furniture,499.45,11.96
2023-12-24,East,Office Supplies,1741.75,326.55
2023-03-21,East,Technology,1258.29,-27.53
2023-07-14,East,Office Supplies,22.87,1.45
2022-05-09,South,Office Supplies,719.2,159.98
2023-12-31,Central,Office Supplies,1718.55,248.8
2021-12-30,East,Technology,74.09,17.05
2022-07-24,South,Office Supplies,26.43,0.05
2023-02-02,East,Furniture,576.89,115.32
2021-10-03,West,Technology,1829.72,-34.89
2021-02-19,Central,Office Supplies,1804.93,213.2
2022-12-29,South,Technology,1047.15,76.88
2023-06-25,East,Office Supplies,1115.41,136.74
2023-07-17,Central,Furniture,677.38,-31.01
2022-07-18,South,Technology,502.6,22.36
2023-02-22,Central,Technology,1634.14,272.51
2022-04-30,Central,Office Supplies,230.46,28.44
2022-08-07,West,Furniture,984.96,117.79
2021-08-24,Central,Technology,1276.11,133.14
2021-02-25,South,Office Supplies,225.29,62.53
2021-12-26,Central,Furniture,1048.82,287.2
2021-04-20,South,Furniture,1163.49,51.26
2021-07-11,Central,Furniture,1490.14,60.74
2023-06-23,East,Furniture,484.98,59.15
2023-05-12,West,Technology,600.79,-37.1
2022-07-22,East,Technology,1147.65,24.33
2023-12-20,West,Furniture,1966.59,-15.05
2022-10-12,South,Office Supplies,450.64,-4.8
2021-02-08,West,Office Supplies,1972.09,306.47
2023-12-09,Central,Furniture,1434.4,77.08
2022-09-29,Central,Furniture,1655.64,-52.21
2023-11-03,East,Office Supplies,197.49,50.37
2021-02-05,West,Furniture,614.83,153.5
2021-04-11,South,Furniture,134.32,32.91
2021-06-15,South,Technology,755.66,42.54
2022-01-18,Central,Technology,1962.95,-151.55
2023-03-01,South,Furniture,228.44,-13.09
2021-01-31,Central,Furniture,1133.5,11.81
2021-01-11,Central,Technology,32.02,-0.38
2021-04-06,Central,Furniture,1431.11,357.2
2022-03-29,East,Technology,410.44,120.89
2021-07-11,East,Technology,276.58,62.69
2022-05-01,Central,Office Supplies,687.3,131.92
2021-08-26,Central,Technology,1546.67,209.5
2023-12-25,Central,Office Supplies,231.09,48.06
2023-01-05,South,Office Supplies,475.08,132.46
2023-09-18,Central,Technology,36.76,5.17
2023-04-05,Central,Furniture,1937.46,-73.92
2021-04-16,West,Technology,1192.45,-41.09
2021-06-30,West,Office Supplies,1445.4,193.03
2021-07-03,West,Technology,1309.74,43.73
2021-08-14,West,Technology,305.84,80.77
2023-02-16,Central,Office Supplies,1197.98,173.3
2023-03-01,West,Technology,280.2,47.8
2022-11-19,South,Technology,814.45,-79.55
2022-06-14,South,Office Supplies,1146.55,114.13
2023-08-30,West,Furniture,1126.58,81.64
2023-07-25,East,Office Supplies,255.77,46.64
2021-04-16,South,Office Supplies,88.18,4.68
2023-04-11,South,Technology,1600.5,465.15
2022-11-10,West,Office Supplies,1457.33,244.95
2023-04-29,West,Technology,182.0,29.84
2023-11-22,Central,Technology,272.28,72.9
2022-01-28,South,Technology,1787.32,532.77
2021-02-09,West,Office Supplies,1542.88,-32.2
2022-10-22,West,Office Supplies,1992.4,446.72
2023-09-08,Central,Technology,522.9,-18.34
2023-04-25,South,Furniture,985.85,81.65
2021-07-20,West,Furniture,488.19,-29.26
2022-03-23,Central,Office Supplies,1253.14,187.15
2023-11-28,West,Technology,248.52,21.72
2022-03-20,East,Technology,271.94,41.19
2023-01-31,East,Office Supplies,162.34,27.79
2021-08-15,West,Furniture,1393.3,205.89
2021-02-17,South,Office Supplies,998.26,17.58
2023-11-08,East,Office Supplies,1243.11,291.86
2023-07-01,Central,Technology,1761.02,212.51
2021-07-06,West,Office Supplies,1485.85,142.55
